scope,region,year,count,withinCurrentSummerWindow,outsideCurrentSummerWindow,julyAugustCount,withinWindowCalendarDays,outsideWindowCalendarDays,withinPerCalendarDay,outsidePerCalendarDay,comparisonStatus
B,부산,2021,171,35,136,35,58,307,0.603448275862069,0.44299674267100975,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,부산,2022,149,40,109,44,58,307,0.6896551724137931,0.3550488599348534,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,부산,2023,161,40,121,41,58,307,0.6896551724137931,0.3941368078175896,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,부산,2024,122,27,95,30,58,308,0.46551724137931033,0.30844155844155846,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|강동동,all,4,0,4,0,290,1537,0.0,0.002602472348731295,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|강동동,2022,2,0,2,0,58,307,0.0,0.006514657980456026,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|강동동,2023,2,0,2,0,58,307,0.0,0.006514657980456026,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대저1동,all,6,0,6,0,290,1537,0.0,0.003903708523096942,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대저1동,2020,1,0,1,0,58,308,0.0,0.003246753246753247,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대저1동,2021,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대저1동,2023,2,0,2,0,58,307,0.0,0.006514657980456026,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대저1동,2024,2,0,2,0,58,308,0.0,0.006493506493506494,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대저2동,all,4,2,2,2,290,1537,0.006896551724137931,0.0013012361743656475,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대저2동,2021,2,1,1,1,58,307,0.017241379310344827,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대저2동,2022,1,1,0,1,58,307,0.017241379310344827,0.0,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대저2동,2023,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대항동,all,6,1,5,1,290,1537,0.0034482758620689655,0.0032530904359141183,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대항동,2020,1,0,1,0,58,308,0.0,0.003246753246753247,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대항동,2022,1,1,0,1,58,307,0.017241379310344827,0.0,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대항동,2023,2,0,2,0,58,307,0.0,0.006514657980456026,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|대항동,2024,2,0,2,0,58,308,0.0,0.006493506493506494,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|동선동,all,1,0,1,1,290,1537,0.0,0.0006506180871828237,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|동선동,2023,1,0,1,1,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|명지동,all,4,0,4,0,290,1537,0.0,0.002602472348731295,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|명지동,2020,1,0,1,0,58,308,0.0,0.003246753246753247,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|명지동,2022,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|명지동,2023,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|명지동,2024,1,0,1,0,58,308,0.0,0.003246753246753247,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|범방동,all,1,0,1,0,290,1537,0.0,0.0006506180871828237,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|범방동,2024,1,0,1,0,58,308,0.0,0.003246753246753247,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|봉림동,all,2,0,2,1,290,1537,0.0,0.0013012361743656475,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|봉림동,2022,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|봉림동,2024,1,0,1,1,58,308,0.0,0.003246753246753247,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|성북동,all,4,0,4,0,290,1537,0.0,0.002602472348731295,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|성북동,2020,1,0,1,0,58,308,0.0,0.003246753246753247,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|성북동,2021,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|성북동,2022,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|성북동,2023,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|송정동,all,3,1,2,1,290,1537,0.0034482758620689655,0.0013012361743656475,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|송정동,2020,2,1,1,1,58,308,0.017241379310344827,0.003246753246753247,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|송정동,2023,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|신호동,all,7,3,4,3,290,1537,0.010344827586206896,0.002602472348731295,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|신호동,2020,4,2,2,2,58,308,0.034482758620689655,0.006493506493506494,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|신호동,2021,2,1,1,1,58,307,0.017241379310344827,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|신호동,2022,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|천성동,all,2,0,2,0,290,1537,0.0,0.0013012361743656475,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|천성동,2021,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,강서구|천성동,2023,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|구서동,all,5,1,4,1,290,1537,0.0034482758620689655,0.002602472348731295,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|구서동,2020,2,1,1,1,58,308,0.017241379310344827,0.003246753246753247,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|구서동,2021,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|구서동,2022,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|구서동,2023,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|남산동,all,1,0,1,0,290,1537,0.0,0.0006506180871828237,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|남산동,2020,1,0,1,0,58,308,0.0,0.003246753246753247,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|두구동,all,1,0,1,0,290,1537,0.0,0.0006506180871828237,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|두구동,2022,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|부곡동,all,2,2,0,2,290,1537,0.006896551724137931,0.0,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|부곡동,2024,2,2,0,2,58,308,0.034482758620689655,0.0,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|오륜동,all,1,0,1,0,290,1537,0.0,0.0006506180871828237,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|오륜동,2023,1,0,1,0,58,307,0.0,0.003257328990228013,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|장전동,all,1,0,1,0,290,1537,0.0,0.0006506180871828237,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|장전동,2024,1,0,1,0,58,308,0.0,0.003246753246753247,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
B,금정구|회동동,all,1,0,1,0,290,1537,0.0,0.0006506180871828237,2026 자원봉사 모집공고상 활동기간(7/4~8/30)을 과거 달력에 대입; 전체 수상구조대 운영기간·당시 운영실적·미대응 건수 아님
